area_code,area_name,gender,age,bmi,wc,fpg,hba1c,sbp,dbp,tg,hdl,ldl,ast,alt,ggtp,hb,nfpg,cre,egfr
3603,徳島県_南部,m,40,24.7,85.4,96.8,5.5,122.5,76.0,125.7,58.4,128.0,25.0,31.1,47.7,15.5,100.9,0.9,79.9
3603,徳島県_南部,m,45,24.7,85.9,99.1,5.6,124.6,77.8,134.3,58.7,128.9,25.2,30.8,52.8,15.1,98.4,0.9,78.5
3603,徳島県_南部,m,50,24.8,86.4,102.9,5.7,127.0,79.6,138.3,59.0,128.5,25.5,29.3,54.9,15.2,108.4,0.9,75.7
3603,徳島県_南部,m,55,24.4,86.2,104.2,5.8,128.8,79.3,135.7,60.9,125.5,25.4,26.9,56.1,15.4,106.4,0.9,72.1
3603,徳島県_南部,m,60,24.2,86.1,104.9,5.8,130.4,79.1,131.4,60.8,121.3,25.6,25.5,54.2,15.4,108.0,0.9,69.1
3603,徳島県_南部,m,65,24.1,86.4,105.1,5.8,132.6,77.6,126.9,58.9,119.6,25.3,23.9,47.1,14.9,110.5,0.9,63.8
3603,徳島県_南部,m,70,23.8,86.0,104.4,5.8,133.0,75.9,122.0,58.4,113.5,25.2,22.4,41.4,13.5,118.7,1.0,65.8
3603,徳島県_南部,f,40,22.4,77.2,91.2,5.4,113.3,69.3,74.7,70.2,113.0,18.7,16.2,20.5,12.9,91.6,0.6,82.8
3603,徳島県_南部,f,45,22.8,78.7,92.5,5.5,117.0,71.0,82.5,72.0,119.9,19.8,17.2,23.8,13.0,96.0,0.6,80.5
3603,徳島県_南部,f,50,23.0,79.9,94.2,5.6,120.1,72.9,90.3,74.4,130.0,21.8,19.7,27.5,13.2,95.0,0.6,78.3
3603,徳島県_南部,f,55,22.8,80.5,96.2,5.7,123.0,74.0,98.5,73.8,134.1,22.9,21.2,28.5,13.3,97.4,0.6,76.9
3603,徳島県_南部,f,60,22.8,80.9,97.5,5.7,126.7,74.8,101.8,72.3,132.2,23.1,20.2,28.9,13.5,100.0,0.7,69.8
3603,徳島県_南部,f,65,22.9,81.9,98.0,5.8,131.1,75.0,107.0,69.8,129.2,23.3,19.6,24.6,13.5,103.8,0.7,66.6
3603,徳島県_南部,f,70,22.9,82.4,98.3,5.8,133.2,73.9,107.8,67.6,124.6,23.9,19.1,23.6,12.4,107.6,0.8,60.7
3605,徳島県_西部,m,40,24.8,85.3,97.2,5.5,124.1,77.1,129.1,58.3,128.2,25.6,32.6,48.1,14.8,96.1,0.8,81.7
3605,徳島県_西部,m,45,25.2,86.7,100.6,5.6,127.0,80.1,148.5,57.2,128.6,26.2,31.7,55.4,15.1,99.9,0.9,78.2
3605,徳島県_西部,m,50,24.9,86.3,103.1,5.7,128.0,80.2,143.8,59.4,125.7,25.7,30.0,56.7,14.9,102.3,0.9,75.1
3605,徳島県_西部,m,55,24.6,86.2,104.3,5.8,129.4,80.7,138.7,60.0,122.8,26.5,28.5,58.1,15.1,105.1,0.9,74.2
3605,徳島県_西部,m,60,24.3,85.9,105.8,5.8,132.3,80.3,131.2,58.6,120.2,26.2,26.1,52.9,14.7,103.9,0.8,75.1
3605,徳島県_西部,m,65,24.2,86.2,104.9,5.9,132.7,78.0,132.9,57.9,116.1,26.2,24.6,48.7,14.8,113.4,0.9,71.1
3605,徳島県_西部,m,70,23.9,85.9,105.1,6.0,134.0,76.4,126.5,55.7,113.4,25.8,22.5,43.1,12.9,114.5,0.9,63.0
3605,徳島県_西部,f,40,23.1,77.7,91.5,5.4,115.1,71.2,82.5,69.3,114.2,18.9,16.3,21.4,13.5,89.3,0.6,83.2
3605,徳島県_西部,f,45,23.1,77.9,92.8,5.5,118.9,73.0,86.8,71.4,120.2,20.0,17.9,25.2,12.4,90.6,0.6,78.7
3605,徳島県_西部,f,50,23.3,79.3,94.8,5.6,122.2,74.8,94.8,72.6,129.6,22.3,20.3,28.9,12.3,92.0,0.7,74.7
3605,徳島県_西部,f,55,23.0,79.8,97.2,5.7,123.5,74.9,100.2,72.2,133.7,22.7,20.8,28.1,13.1,99.0,0.7,72.0
3605,徳島県_西部,f,60,23.1,80.8,97.2,5.8,127.4,75.4,103.7,70.0,130.8,23.3,20.4,27.2,13.3,97.5,0.6,76.6
3605,徳島県_西部,f,65,22.9,81.1,97.9,5.8,130.9,75.1,109.4,67.5,127.1,23.8,19.9,25.2,13.0,101.2,0.6,73.4
3605,徳島県_西部,f,70,23.2,82.0,98.2,5.8,133.8,74.4,111.0,65.9,122.3,24.3,19.3,23.1,11.8,103.0,0.6,70.7
3702,香川県_小豆,m,40,24.1,84.7,96.4,5.5,124.9,78.0,131.9,57.8,125.4,24.0,29.6,47.4,15.4,88.5,0.9,77.0
3702,香川県_小豆,m,45,24.4,85.2,97.9,5.6,127.1,80.1,152.7,58.3,127.7,25.0,30.5,48.5,15.2,97.7,0.9,75.6
3702,香川県_小豆,m,50,24.4,85.8,101.0,5.6,128.1,81.3,142.6,59.0,124.5,24.5,27.3,54.6,15.4,95.1,0.9,74.3
3702,香川県_小豆,m,55,23.9,85.5,107.1,5.7,129.9,81.2,129.9,59.9,124.6,23.9,26.8,54.4,14.8,93.8,0.8,76.2
3702,香川県_小豆,m,60,24.1,86.6,105.2,5.8,133.3,81.4,135.7,58.8,117.5,23.4,23.2,43.0,15.5,101.1,0.9,65.6
3702,香川県_小豆,m,65,23.8,86.6,105.0,5.8,134.2,79.3,143.5,57.4,115.5,24.5,23.2,42.3,14.6,105.6,1.0,57.9
3702,香川県_小豆,m,70,23.7,86.8,105.2,5.8,135.3,76.2,143.4,54.2,114.0,23.7,21.4,38.5,0.0,95.7,0.0,0.0
3702,香川県_小豆,f,40,22.3,77.2,91.9,5.3,114.3,69.6,77.7,68.1,112.5,18.7,16.7,21.3,12.5,89.0,0.6,86.4
3702,香川県_小豆,f,45,22.5,78.4,92.5,5.4,119.7,73.1,86.5,69.7,112.7,19.7,17.4,23.4,13.0,90.0,0.7,79.2
3702,香川県_小豆,f,50,23.0,80.5,97.2,5.6,125.2,75.6,98.0,71.2,126.2,21.4,19.8,28.0,13.1,92.7,0.6,79.4
3702,香川県_小豆,f,55,22.9,81.4,96.3,5.6,125.0,75.0,100.5,72.3,130.9,22.1,20.6,28.3,13.7,95.0,0.7,70.0
3702,香川県_小豆,f,60,22.7,80.9,98.9,5.7,130.1,76.2,101.5,71.4,126.8,22.2,20.0,26.5,13.3,94.0,0.6,78.4
3702,香川県_小豆,f,65,22.6,82.0,100.6,5.7,133.8,75.9,126.7,66.7,124.5,22.3,19.4,24.0,0.0,95.3,0.0,0.0
3702,香川県_小豆,f,70,22.8,82.3,102.5,5.8,135.8,74.8,132.0,64.4,122.4,23.0,19.4,23.2,12.7,97.1,0.8,54.9
3706,香川県_東部,m,40,24.3,84.5,98.1,5.5,121.8,75.9,128.6,57.2,125.4,24.7,31.5,45.6,15.1,94.5,0.9,79.2
3706,香川県_東部,m,45,24.5,85.5,100.6,5.6,124.0,78.4,134.7,57.3,127.3,25.0,30.8,49.3,15.1,96.9,0.9,76.1
3706,香川県_東部,m,50,24.6,86.3,103.5,5.7,125.4,79.5,135.3,58.1,127.0,25.1,29.4,50.5,15.3,98.1,0.9,73.3
3706,香川県_東部,m,55,24.5,86.4,106.4,5.8,127.5,80.1,135.9,58.6,124.0,24.9,27.3,50.8,15.0,102.5,0.9,70.2
3706,香川県_東部,m,60,24.3,86.4,108.2,5.8,129.5,79.5,136.6,58.6,121.0,25.2,25.9,50.0,15.0,105.1,0.9,69.1
3706,香川県_東部,m,65,24.1,86.7,108.5,5.9,131.7,78.0,137.6,57.4,117.0,25.4,24.8,46.3,15.0,107.8,0.9,66.5
3706,香川県_東部,m,70,23.8,86.5,110.7,5.9,132.9,75.6,139.5,56.5,112.6,24.9,22.5,40.4,14.9,111.0,1.0,64.9
3706,香川県_東部,f,40,22.2,76.8,92.5,5.4,112.6,69.3,76.9,69.1,112.6,18.9,16.3,20.7,12.7,90.9,0.6,82.5
3706,香川県_東部,f,45,22.3,77.6,93.5,5.5,116.0,71.2,83.2,70.2,118.0,19.6,17.2,22.6,12.8,91.7,0.7,78.8
3706,香川県_東部,f,50,22.5,79.0,95.4,5.6,119.2,73.1,90.6,72.5,127.6,21.5,19.6,26.8,13.3,93.7,0.7,74.5
3706,香川県_東部,f,55,22.5,79.7,97.6,5.7,121.9,74.0,98.3,72.9,132.6,23.1,21.2,29.5,13.3,95.3,0.7,71.4
3706,香川県_東部,f,60,22.6,80.6,99.0,5.7,125.4,74.5,106.0,71.4,132.1,23.1,20.4,27.5,13.2,96.8,0.7,70.4
3706,香川県_東部,f,65,22.8,81.8,102.3,5.7,129.7,74.9,119.7,68.4,128.4,23.5,20.3,26.5,13.6,99.3,0.7,68.9
3706,香川県_東部,f,70,22.8,82.2,103.0,5.8,132.9,74.3,127.7,66.1,124.1,23.8,19.3,24.5,13.3,103.5,0.7,66.6
3707,香川県_西部,m,40,24.5,85.1,97.7,5.5,122.6,76.3,128.6,57.4,127.3,25.0,32.1,46.1,15.3,95.5,0.9,78.6
3707,香川県_西部,m,45,24.6,85.9,100.2,5.6,124.6,78.6,135.7,58.0,128.2,25.5,31.1,51.7,15.2,96.5,0.9,76.2
3707,香川県_西部,m,50,24.7,86.3,103.0,5.7,126.5,80.0,138.4,58.2,127.8,25.2,29.2,51.6,15.1,99.6,0.9,73.8
3707,香川県_西部,m,55,24.5,86.5,105.8,5.8,128.3,80.5,139.2,58.6,126.4,25.2,27.3,51.5,15.2,100.9,0.9,71.4
3707,香川県_西部,m,60,24.3,86.5,106.8,5.9,130.0,79.7,134.7,58.8,122.0,25.3,25.5,51.5,15.0,108.2,0.9,69.8
3707,香川県_西部,m,65,24.1,86.7,107.8,5.9,131.6,78.2,133.3,58.6,119.1,25.3,24.3,46.9,15.1,110.5,0.9,68.9
3707,香川県_西部,m,70,23.8,86.5,107.7,5.9,132.9,76.0,132.6,56.4,115.2,24.8,22.4,39.8,14.5,112.8,0.9,64.6
3707,香川県_西部,f,40,22.6,77.7,92.6,5.4,113.8,69.5,79.8,68.5,115.2,19.1,17.1,20.8,12.9,91.4,0.6,83.1
3707,香川県_西部,f,45,22.7,78.3,93.5,5.5,117.1,71.4,84.5,69.8,119.9,19.8,17.5,22.9,12.8,91.2,0.6,79.0
3707,香川県_西部,f,50,22.7,79.4,95.6,5.6,120.3,73.3,92.3,71.7,128.6,21.6,19.6,26.6,13.3,93.4,0.7,74.7
3707,香川県_西部,f,55,22.8,80.5,97.0,5.7,122.8,73.9,98.8,72.5,134.8,22.8,21.2,28.9,13.5,96.3,0.7,71.9
3707,香川県_西部,f,60,22.8,81.4,99.2,5.7,126.8,74.7,106.5,71.0,133.7,23.3,20.7,28.1,13.5,99.1,0.7,70.7
3707,香川県_西部,f,65,22.9,82.2,99.7,5.8,130.5,74.8,116.5,68.3,130.1,23.4,20.1,26.0,13.5,102.5,0.7,71.1
3707,香川県_西部,f,70,23.0,82.6,102.2,5.8,133.3,74.0,121.1,65.7,126.4,23.6,19.3,24.0,13.3,109.3,0.7,68.8
3801,愛媛県_宇摩,m,40,24.4,84.6,101.2,5.5,123.0,77.3,129.8,59.8,127.7,25.4,31.9,49.0,15.3,92.8,0.9,80.3
3801,愛媛県_宇摩,m,45,24.7,85.8,103.0,5.5,124.8,79.7,131.7,60.2,129.4,25.4,31.3,52.2,15.3,95.1,0.9,76.2
3801,愛媛県_宇摩,m,50,24.6,86.1,105.3,5.6,126.3,80.6,133.8,60.5,129.0,25.8,30.2,53.4,15.2,100.5,0.9,74.7
3801,愛媛県_宇摩,m,55,24.7,86.8,108.7,5.7,129.1,82.0,133.8,61.5,125.7,25.6,27.9,54.6,15.0,102.8,0.9,70.5
3801,愛媛県_宇摩,m,60,24.2,85.9,110.3,5.8,131.2,81.5,128.6,61.8,121.2,26.3,26.1,52.0,14.2,101.7,0.9,69.8
3801,愛媛県_宇摩,m,65,23.9,86.0,111.3,5.8,135.0,80.8,127.7,60.8,122.8,25.5,24.3,48.3,14.5,109.3,0.9,66.5
3801,愛媛県_宇摩,m,70,23.8,86.0,108.2,5.9,135.6,78.4,126.9,58.7,118.8,25.6,23.6,41.8,0.0,110.8,1.0,60.8
3801,愛媛県_宇摩,f,40,22.3,76.9,94.8,5.4,115.2,70.4,75.6,72.4,115.4,19.3,16.9,21.2,12.8,91.2,0.6,80.9
3801,愛媛県_宇摩,f,45,22.8,78.5,95.0,5.5,120.5,74.0,87.6,74.0,122.3,19.6,17.2,24.6,12.7,94.8,0.7,77.5
3801,愛媛県_宇摩,f,50,22.7,79.5,97.8,5.6,121.9,74.1,92.3,75.0,130.7,21.9,20.0,26.4,13.5,98.1,0.7,75.4
3801,愛媛県_宇摩,f,55,22.7,80.2,99.8,5.6,125.4,75.9,95.8,76.2,137.6,23.4,20.9,29.7,13.4,97.2,0.7,73.4
3801,愛媛県_宇摩,f,60,22.7,80.7,99.5,5.7,129.0,76.8,102.0,73.6,135.8,23.4,20.3,27.1,13.6,98.8,0.7,69.3
3801,愛媛県_宇摩,f,65,23.0,82.4,101.4,5.7,133.8,76.3,107.4,70.6,133.8,24.1,20.4,26.0,13.4,97.9,0.7,69.0
3801,愛媛県_宇摩,f,70,23.1,82.9,101.3,5.8,136.1,76.1,117.7,67.6,130.0,24.6,20.6,25.8,12.3,104.0,0.7,68.4
3802,愛媛県_新居浜・西条,m,40,24.7,85.2,98.2,5.5,122.5,76.3,131.3,57.1,126.7,25.1,31.9,47.9,15.2,99.7,0.9,77.8
3802,愛媛県_新居浜・西条,m,45,25.0,86.2,100.4,5.6,124.8,78.6,139.4,57.0,128.4,25.7,31.7,53.7,15.1,98.6,0.9,74.7
3802,愛媛県_新居浜・西条,m,50,24.9,86.6,103.6,5.7,126.9,80.0,142.1,58.5,126.8,25.4,29.9,54.0,15.1,103.2,0.9,72.7
3802,愛媛県_新居浜・西条,m,55,24.7,86.8,105.7,5.8,128.6,80.5,135.9,58.7,124.8,25.5,27.9,54.4,15.1,106.1,0.9,70.3
3802,愛媛県_新居浜・西条,m,60,24.5,86.7,108.3,5.9,130.7,80.2,135.4,58.7,121.9,25.7,26.2,51.0,14.9,112.5,0.9,67.5
3802,愛媛県_新居浜・西条,m,65,24.3,86.5,107.9,5.9,132.8,78.7,135.6,58.3,119.1,26.5,25.5,50.4,14.4,110.4,0.9,64.7
3802,愛媛県_新居浜・西条,m,70,23.9,86.1,107.5,5.9,134.1,77.1,127.1,58.1,117.1,25.8,23.5,42.1,15.9,108.6,1.1,58.2
3802,愛媛県_新居浜・西条,f,40,22.4,76.5,91.8,5.4,113.1,68.5,74.5,69.4,113.8,19.0,16.5,21.7,12.5,92.1,0.6,81.5
3802,愛媛県_新居浜・西条,f,45,22.9,78.3,94.0,5.5,117.2,70.6,83.9,69.8,120.3,20.0,17.6,24.1,12.8,94.6,0.6,79.1
3802,愛媛県_新居浜・西条,f,50,23.0,79.3,95.6,5.6,120.7,72.8,92.0,72.3,130.5,22.1,20.0,27.8,13.2,94.8,0.7,74.7
3802,愛媛県_新居浜・西条,f,55,22.8,80.2,97.8,5.7,122.9,73.6,97.6,72.6,135.1,23.3,21.5,30.2,13.4,98.8,0.7,70.8
3802,愛媛県_新居浜・西条,f,60,22.9,81.2,99.1,5.7,126.3,74.0,103.8,71.4,134.7,23.3,20.6,28.2,13.6,99.6,0.7,70.6
3802,愛媛県_新居浜・西条,f,65,22.9,81.5,99.5,5.7,131.0,74.9,105.8,70.0,133.2,23.7,20.2,26.9,13.1,99.4,0.7,65.8
3802,愛媛県_新居浜・西条,f,70,22.9,81.9,101.2,5.8,134.9,74.4,109.2,67.7,128.9,24.1,19.7,25.1,12.2,101.9,0.7,65.0
3803,愛媛県_今治,m,40,24.7,84.8,98.4,5.4,126.3,78.5,134.0,55.4,125.8,26.0,33.2,52.7,15.0,101.2,0.9,79.1
3803,愛媛県_今治,m,45,24.8,85.5,101.0,5.5,128.3,80.8,135.2,56.8,126.9,25.8,31.6,54.5,15.3,98.5,0.9,75.3
3803,愛媛県_今治,m,50,25.0,86.5,105.2,5.7,130.9,82.6,144.2,56.6,126.7,25.7,30.0,56.3,15.2,103.5,0.9,70.9
3803,愛媛県_今治,m,55,24.8,86.5,108.4,5.8,132.6,83.0,135.4,58.1,123.1,25.6,27.2,55.3,15.2,100.0,1.0,68.9
3803,愛媛県_今治,m,60,24.5,86.2,108.5,5.8,135.1,82.4,132.1,58.3,120.9,26.1,26.3,53.7,15.0,102.3,0.9,67.8
3803,愛媛県_今治,m,65,24.1,85.6,107.8,5.9,136.7,81.0,130.5,57.8,117.6,26.0,25.0,50.7,15.0,108.2,0.9,66.7
3803,愛媛県_今治,m,70,23.9,85.9,108.3,5.9,136.9,78.5,123.9,57.4,116.6,25.2,22.8,40.6,14.3,112.2,1.0,61.0
3803,愛媛県_今治,f,40,22.6,76.3,92.2,5.4,116.8,71.5,78.6,66.9,113.8,19.4,16.9,21.8,12.9,91.2,0.6,82.1
3803,愛媛県_今治,f,45,22.8,77.2,94.5,5.4,120.5,73.5,85.0,68.2,119.2,19.5,17.1,22.9,12.9,93.1,0.7,77.1
3803,愛媛県_今治,f,50,22.9,78.5,95.9,5.5,123.9,75.8,91.6,70.6,127.7,21.7,19.3,28.7,13.3,94.0,0.7,73.6
3803,愛媛県_今治,f,55,22.7,79.3,98.1,5.6,126.5,76.3,96.9,71.3,132.2,22.8,20.7,29.3,13.4,94.4,0.7,71.1
3803,愛媛県_今治,f,60,22.8,80.3,98.3,5.7,129.7,76.8,101.7,71.1,132.7,23.4,20.7,29.3,13.8,99.4,0.7,68.5
3803,愛媛県_今治,f,65,22.9,81.5,99.6,5.8,132.9,75.9,108.3,68.9,129.1,23.4,19.4,27.0,13.1,98.6,0.7,66.7
3803,愛媛県_今治,f,70,22.8,81.9,100.3,5.8,135.6,75.2,107.4,66.7,126.7,23.7,19.3,24.7,14.7,105.0,0.7,67.6
3804,愛媛県_松山,m,40,24.3,84.0,95.0,5.5,122.8,77.2,127.7,57.5,127.9,25.1,31.7,46.0,15.0,95.1,0.9,78.6
3804,愛媛県_松山,m,45,24.6,85.0,98.0,5.6,125.1,79.5,134.3,57.7,129.2,25.3,31.0,51.2,15.1,97.7,0.9,75.5
3804,愛媛県_松山,m,50,24.7,85.9,101.0,5.7,126.8,81.0,136.1,58.3,128.5,25.5,29.9,51.6,15.1,101.7,0.9,73.0
3804,愛媛県_松山,m,55,24.5,85.8,104.2,5.8,128.4,81.4,136.1,59.0,125.2,25.4,27.6,52.2,15.1,104.0,0.9,70.7
3804,愛媛県_松山,m,60,24.3,85.6,106.2,5.8,130.9,80.9,132.1,59.5,121.8,25.5,26.0,51.0,15.0,106.7,0.9,68.5
3804,愛媛県_松山,m,65,24.0,85.7,106.0,5.9,133.5,79.9,127.9,59.5,119.9,25.6,24.4,47.1,14.8,109.7,0.9,66.4
3804,愛媛県_松山,m,70,23.7,85.5,106.3,5.9,134.5,77.7,124.1,58.3,116.4,25.1,22.9,41.7,15.1,109.4,0.9,64.3
3804,愛媛県_松山,f,40,22.2,76.3,89.2,5.4,113.1,69.5,76.6,69.8,114.5,19.0,16.3,20.9,12.8,89.9,0.6,82.2
3804,愛媛県_松山,f,45,22.5,77.6,90.6,5.4,116.6,71.7,82.3,70.9,120.4,19.8,17.1,23.1,12.8,90.1,0.6,78.9
3804,愛媛県_松山,f,50,22.6,78.7,92.2,5.5,119.6,73.4,90.5,72.9,130.0,21.7,19.4,27.1,13.2,92.7,0.7,75.2
3804,愛媛県_松山,f,55,22.6,79.8,94.7,5.6,122.4,74.3,95.2,73.9,134.2,23.1,20.7,29.4,13.5,95.1,0.7,72.1
3804,愛媛県_松山,f,60,22.5,80.3,96.1,5.7,126.0,74.9,98.4,73.2,133.5,23.1,20.1,28.1,13.5,96.5,0.7,69.7
3804,愛媛県_松山,f,65,22.6,81.2,98.6,5.7,130.6,75.5,104.3,71.0,131.1,23.2,19.7,26.2,13.5,98.6,0.7,70.1
3804,愛媛県_松山,f,70,22.6,81.8,100.0,5.8,134.0,74.8,108.1,68.5,126.3,23.9,19.5,24.7,13.4,100.7,0.7,66.7
3805,愛媛県_八幡浜・大洲,m,40,24.5,84.7,98.1,5.6,126.4,78.6,132.8,57.1,127.3,25.5,32.3,48.5,15.4,95.1,0.9,77.1
3805,愛媛県_八幡浜・大洲,m,45,24.8,85.8,100.6,5.7,127.6,80.5,133.9,57.7,128.7,26.0,31.9,53.5,15.2,97.6,1.0,72.5
3805,愛媛県_八幡浜・大洲,m,50,24.8,86.3,103.2,5.7,129.6,81.6,134.2,58.9,126.8,26.0,30.2,53.7,15.2,105.0,0.9,73.1
3805,愛媛県_八幡浜・大洲,m,55,24.5,86.1,105.6,5.8,131.4,82.3,131.7,59.7,124.2,25.8,27.4,55.5,15.0,101.2,1.0,69.8
3805,愛媛県_八幡浜・大洲,m,60,24.2,85.8,107.0,5.9,133.8,81.9,130.7,59.8,120.8,26.0,26.0,53.8,15.0,106.1,1.0,66.4
3805,愛媛県_八幡浜・大洲,m,65,23.9,85.7,106.9,5.9,135.3,80.5,128.8,59.4,117.9,26.4,25.1,50.8,14.7,110.7,0.9,66.4
3805,愛媛県_八幡浜・大洲,m,70,23.6,85.0,107.5,5.9,135.5,77.8,116.6,58.3,115.2,25.9,22.7,43.7,15.4,110.2,0.8,70.3
3805,愛媛県_八幡浜・大洲,f,40,22.8,78.0,91.9,5.4,116.7,71.4,76.8,68.7,112.9,19.3,17.0,21.5,12.7,91.1,0.6,81.8
3805,愛媛県_八幡浜・大洲,f,45,22.9,78.8,92.4,5.5,120.1,73.2,83.2,69.5,119.2,20.4,18.0,24.9,12.7,90.4,0.6,79.3
3805,愛媛県_八幡浜・大洲,f,50,23.1,80.5,95.2,5.6,123.5,75.0,90.1,71.5,129.7,21.9,19.9,27.4,13.3,95.5,0.6,76.3
3805,愛媛県_八幡浜・大洲,f,55,22.8,80.6,97.8,5.7,125.8,75.6,94.2,72.8,133.2,22.7,20.5,28.2,13.4,94.1,0.7,72.1
3805,愛媛県_八幡浜・大洲,f,60,22.9,81.4,98.9,5.7,128.4,75.6,100.1,71.2,131.1,23.2,20.7,27.9,13.6,99.4,0.7,70.6
3805,愛媛県_八幡浜・大洲,f,65,22.8,81.7,99.9,5.8,133.0,76.2,104.5,67.6,127.8,23.2,19.6,25.5,13.2,99.7,0.7,67.0
3805,愛媛県_八幡浜・大洲,f,70,22.7,81.5,100.6,5.8,134.7,74.7,104.7,65.8,123.9,23.2,18.8,23.7,12.8,102.7,0.8,56.9
3806,愛媛県_宇和島,m,40,24.7,85.3,98.2,5.6,126.0,78.5,129.8,57.8,126.8,25.0,32.7,50.1,15.4,96.5,0.9,76.5
3806,愛媛県_宇和島,m,45,24.8,85.8,100.9,5.7,128.3,81.1,138.5,58.3,128.6,25.4,32.0,53.0,15.4,100.6,0.9,72.8
3806,愛媛県_宇和島,m,50,24.7,86.3,103.8,5.8,130.0,82.2,134.5,59.5,128.6,25.2,29.3,54.8,15.4,107.8,0.9,71.0
3806,愛媛県_宇和島,m,55,24.5,86.4,105.7,5.8,131.7,82.7,132.9,60.2,125.1,25.4,28.0,53.7,15.3,108.9,1.0,65.6
3806,愛媛県_宇和島,m,60,24.2,86.1,108.3,5.9,133.7,81.7,134.0,59.3,121.7,25.7,25.8,53.2,15.2,108.8,0.9,65.8
3806,愛媛県_宇和島,m,65,23.9,86.0,107.1,5.9,135.4,80.8,126.7,58.8,118.4,25.5,24.5,46.5,14.7,111.2,1.0,61.1
3806,愛媛県_宇和島,m,70,23.5,85.5,106.5,5.9,136.1,78.2,121.6,58.3,114.1,26.2,23.5,43.7,14.5,114.3,0.9,62.1
3806,愛媛県_宇和島,f,40,22.7,78.1,92.3,5.4,117.0,71.6,80.1,69.5,113.9,19.6,17.4,22.9,12.9,92.8,0.6,82.9
3806,愛媛県_宇和島,f,45,23.0,79.5,94.2,5.5,120.9,73.5,85.9,70.4,119.7,19.6,17.8,24.0,12.8,92.4,0.6,79.8
3806,愛媛県_宇和島,f,50,22.8,80.3,95.5,5.6,123.2,74.7,94.4,73.3,128.8,21.6,20.2,26.8,13.4,101.2,0.6,77.0
3806,愛媛県_宇和島,f,55,23.0,81.6,97.6,5.7,126.0,76.0,104.4,72.6,133.9,23.0,21.3,29.3,13.6,98.5,0.7,72.9
3806,愛媛県_宇和島,f,60,22.8,81.6,99.2,5.8,128.9,76.4,103.0,71.1,132.5,22.8,20.2,27.6,13.7,99.3,0.7,71.6
3806,愛媛県_宇和島,f,65,22.6,81.5,99.7,5.8,133.2,76.5,107.1,68.8,128.3,23.4,19.6,26.1,13.7,101.2,0.7,67.5
3806,愛媛県_宇和島,f,70,22.6,81.8,100.6,5.8,136.7,76.4,107.6,66.1,124.2,23.7,18.8,22.9,13.9,104.2,0.7,63.8
3901,高知県_安芸,m,40,25.0,86.5,99.3,5.6,128.0,79.9,139.1,57.5,125.2,28.0,36.5,59.8,15.2,94.3,0.9,74.9
3901,高知県_安芸,m,45,25.0,87.0,103.6,5.8,129.0,81.1,143.2,57.8,124.1,27.2,32.8,62.5,15.2,121.6,0.9,72.6
3901,高知県_安芸,m,50,24.7,86.9,105.7,5.8,130.5,82.4,144.9,59.0,125.5,26.5,30.3,66.6,15.0,108.3,0.9,72.1
3901,高知県_安芸,m,55,25.2,88.5,108.8,5.9,134.0,84.0,147.5,59.1,119.2,27.3,29.8,67.7,14.9,110.4,0.9,68.2
3901,高知県_安芸,m,60,24.5,87.3,108.8,5.9,134.6,81.8,137.4,59.6,115.9,27.7,27.7,64.8,14.7,100.1,0.9,67.8
3901,高知県_安芸,m,65,24.4,87.9,111.7,5.9,137.2,80.2,137.1,59.1,113.4,27.9,26.6,56.3,15.4,94.1,0.9,70.4
3901,高知県_安芸,m,70,24.1,87.7,108.9,5.9,136.4,76.7,137.4,57.1,108.0,26.6,23.7,45.3,12.4,81.5,0.9,61.6
3901,高知県_安芸,f,40,23.3,79.6,94.2,5.5,117.6,71.1,85.4,67.5,111.1,19.4,18.3,23.2,12.6,92.8,0.6,81.6
3901,高知県_安芸,f,45,23.8,81.4,95.7,5.6,121.1,72.9,98.3,67.9,118.2,20.2,18.7,27.0,12.1,98.0,0.7,74.1
3901,高知県_安芸,f,50,23.8,82.5,97.4,5.7,125.8,75.5,102.8,69.9,125.9,22.7,22.5,32.1,13.5,93.3,0.7,71.8
3901,高知県_安芸,f,55,23.6,83.2,101.0,5.8,124.7,74.3,109.3,70.9,130.0,23.0,23.1,32.6,13.0,98.5,0.7,70.5
3901,高知県_安芸,f,60,23.3,83.0,102.1,5.8,130.2,75.9,111.1,70.9,128.8,23.8,22.1,30.3,13.7,109.2,0.7,70.2
3901,高知県_安芸,f,65,23.7,84.0,102.4,5.8,133.2,75.4,122.7,66.8,122.6,23.8,20.7,27.4,13.4,99.3,0.7,62.5
3901,高知県_安芸,f,70,23.5,83.8,104.2,5.9,135.8,73.7,127.4,64.7,118.5,23.9,19.9,24.8,11.5,97.0,0.7,58.7
3902,高知県_中央,m,40,24.2,84.5,100.4,5.5,122.5,76.7,131.3,58.2,124.7,25.4,32.2,50.5,15.1,96.4,0.9,76.9
3902,高知県_中央,m,45,24.6,85.7,103.2,5.6,124.8,79.3,137.5,58.4,125.9,25.5,31.6,54.7,15.2,98.2,0.9,73.9
3902,高知県_中央,m,50,24.7,86.5,106.1,5.7,126.8,80.8,139.1,58.9,124.3,25.9,30.5,58.3,15.2,97.9,0.9,71.5
3902,高知県_中央,m,55,24.5,86.6,108.6,5.8,129.0,81.3,137.0,60.2,122.5,26.0,28.6,58.1,15.2,109.3,0.9,70.1
